Hidden Layers: [4, 8], Activation: sigmoid, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 2.2779
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 64, Test Loss: 0.7813
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 128, Test Loss: 0.7129
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 256, Test Loss: 0.7312
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 512, Test Loss: 0.7781
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 16, Test Loss: 0.6627
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 32, Test Loss: 0.6594
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 64, Test Loss: 0.6971
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 128, Test Loss: 0.6914
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 256, Test Loss: 0.6699
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 512, Test Loss: 0.6391
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 16, Test Loss: 0.6303
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 32, Test Loss: 0.6423
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 64, Test Loss: 0.6236
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 128, Test Loss: 0.6379
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 256, Test Loss: 0.6614
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 512, Test Loss: 0.6608
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 16, Test Loss: 0.6757
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 32, Test Loss: 0.6935
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 64, Test Loss: 0.7050
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 128, Test Loss: 0.7340
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 256, Test Loss: 0.7351
Hidden Layers: [16, 32], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 512, Test Loss: 0.7428
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 16, Test Loss: 6.8744
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 32, Test Loss: 9.1984
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 64, Test Loss: 8.6214
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 128, Test Loss: 118.4511
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 256, Test Loss: 6.3358
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 3.2224
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 16, Test Loss: 29.5479
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 32, Test Loss: 5.0951
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 64, Test Loss: 1.0882
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 128, Test Loss: 1.5955
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 256, Test Loss: 1.1760
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 512, Test Loss: 0.8635
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 16, Test Loss: 0.9320
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 32, Test Loss: 1.1689
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 64, Test Loss: 0.8096
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 128, Test Loss: 0.7284
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 256, Test Loss: 0.7455
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 512, Test Loss: 0.8025
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 16, Test Loss: 0.7438
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 32, Test Loss: 0.7475
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 64, Test Loss: 0.7116
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 128, Test Loss: 0.6631
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 256, Test Loss: 0.6811
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.01, Batch Size: 512, Test Loss: 0.6980
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 16, Test Loss: 0.6468
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 32, Test Loss: 0.6413
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 64, Test Loss: 0.6205
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 128, Test Loss: 0.6406
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 256, Test Loss: 0.6434
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.001, Batch Size: 512, Test Loss: 0.6299
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 16, Test Loss: 0.6396
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 32, Test Loss: 0.6663
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 64, Test Loss: 0.6530
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 128, Test Loss: 0.6832
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 256, Test Loss: 0.6896
Hidden Layers: [16, 32], Activation: tanh, Epochs: 250, LR: 0.0001, Batch Size: 512, Test Loss: 0.7171
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 16, Test Loss: 6077409.3589
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 32, Test Loss: 61716551.8710
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 64, Test Loss: 1480326004.0000
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 128, Test Loss: 15992520960.0000
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 256, Test Loss: 1991228391424.0000
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 10, Batch Size: 512, Test Loss: 18307019177984.0000
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 16, Test Loss: 5.7670
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 32, Test Loss: 572.9210
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 64, Test Loss: 6905.6123
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 128, Test Loss: 706255.1562
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 256, Test Loss: 5550497.8750
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 1, Batch Size: 512, Test Loss: 15124703.5000
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 16, Test Loss: 0.7699
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 32, Test Loss: 0.7963
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 64, Test Loss: 0.8445
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 128, Test Loss: 2.4876
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 256, Test Loss: 5.8759
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.1, Batch Size: 512, Test Loss: 13.7792
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 16, Test Loss: 0.8086
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 32, Test Loss: 0.8007
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 64, Test Loss: 0.7688
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 128, Test Loss: 0.7759
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 256, Test Loss: 0.7608
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.01, Batch Size: 512, Test Loss: 0.8126
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 16, Test Loss: 0.7733
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 32, Test Loss: 0.7481
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 64, Test Loss: 0.7429
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 128, Test Loss: 0.7554
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 256, Test Loss: 0.7813
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.001, Batch Size: 512, Test Loss: 0.8467
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 16, Test Loss: 0.8011
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 32, Test Loss: 0.8136
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 64, Test Loss: 0.8635
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 128, Test Loss: 1.0009
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 256, Test Loss: 1.0755
Hidden Layers: [32, 64], Activation: linear, Epochs: 1, LR: 0.0001, Batch Size: 512, Test Loss: 1.0205
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 16, Test Loss: 41262.0405
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 32, Test Loss: 84741.4763
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 64, Test Loss: 43738.7983
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 128, Test Loss: 16.8819
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 256, Test Loss: 22266983.5000
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 10, Batch Size: 512, Test Loss: 1533138368.0000
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 16, Test Loss: 1.0895
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 32, Test Loss: 0.9968
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 64, Test Loss: 1.2713
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 128, Test Loss: 43.7839
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 256, Test Loss: 6.2836
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 1, Batch Size: 512, Test Loss: 1808.0645
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 16, Test Loss: 1.0848
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 32, Test Loss: 0.7552
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 64, Test Loss: 0.7463
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 128, Test Loss: 0.7576
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 256, Test Loss: 0.7610
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.1, Batch Size: 512, Test Loss: 0.7579
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 16, Test Loss: 0.8036
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 32, Test Loss: 0.7473
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 64, Test Loss: 0.7322
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 128, Test Loss: 0.7537
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 256, Test Loss: 0.7574
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.01, Batch Size: 512, Test Loss: 0.7493
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 16, Test Loss: 0.7494
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 32, Test Loss: 0.7533
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 64, Test Loss: 0.7426
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 128, Test Loss: 0.7473
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 256, Test Loss: 0.7506
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.001, Batch Size: 512, Test Loss: 0.7509
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 16, Test Loss: 0.7511
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 32, Test Loss: 0.7463
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 64, Test Loss: 0.7383
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 128, Test Loss: 0.7557
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 256, Test Loss: 0.8083
Hidden Layers: [32, 64], Activation: linear, Epochs: 10, LR: 0.0001, Batch Size: 512, Test Loss: 0.8661
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 16, Test Loss: 5124.9948
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 32, Test Loss: 514950538.3226
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 64, Test Loss: 836064.1523
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 128, Test Loss: 285226.3477
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 256, Test Loss: 3751027.8125
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 10, Batch Size: 512, Test Loss: 2251.1017
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 16, Test Loss: 0.8182
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 32, Test Loss: 1.1720
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 64, Test Loss: 0.8757
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 128, Test Loss: 2.9763
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 256, Test Loss: 2.1823
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 1, Batch Size: 512, Test Loss: 53.9021
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 16, Test Loss: 0.9059
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 32, Test Loss: 1.0230
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 64, Test Loss: 0.7659
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 128, Test Loss: 0.7522
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 256, Test Loss: 0.7481
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.1, Batch Size: 512, Test Loss: 0.7678
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 16, Test Loss: 0.8822
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 32, Test Loss: 0.7474
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 64, Test Loss: 0.7352
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 128, Test Loss: 0.7598
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 256, Test Loss: 0.7505
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.01, Batch Size: 512, Test Loss: 0.7476
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 16, Test Loss: 0.7591
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 32, Test Loss: 0.7423
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 64, Test Loss: 0.7434
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 128, Test Loss: 0.7473
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 256, Test Loss: 0.7474
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.001, Batch Size: 512, Test Loss: 0.7479
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 16, Test Loss: 0.7479
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 32, Test Loss: 0.7456
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 64, Test Loss: 0.7387
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 128, Test Loss: 0.7516
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 256, Test Loss: 0.7605
Hidden Layers: [32, 64], Activation: linear, Epochs: 25, LR: 0.0001, Batch Size: 512, Test Loss: 0.7623
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 16, Test Loss: 12.6506
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 32, Test Loss: 136.7204
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 64, Test Loss: 33536.0039
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 128, Test Loss: 512.9631
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 256, Test Loss: 166512.7266
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 10, Batch Size: 512, Test Loss: 329977.7031
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 16, Test Loss: 0.8142
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 32, Test Loss: 1.0915
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 64, Test Loss: 1.0872
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 128, Test Loss: 0.9947
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 256, Test Loss: 1.9791
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 1, Batch Size: 512, Test Loss: 7.7866
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 16, Test Loss: 0.8329
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 32, Test Loss: 0.8555
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 64, Test Loss: 1.3410
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 128, Test Loss: 0.7418
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 256, Test Loss: 0.7663
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.1, Batch Size: 512, Test Loss: 0.7462
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 16, Test Loss: 0.7487
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 32, Test Loss: 0.7503
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 64, Test Loss: 0.7397
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 128, Test Loss: 0.7471
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 256, Test Loss: 0.7465
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.01, Batch Size: 512, Test Loss: 0.7490
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 16, Test Loss: 0.7422
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 32, Test Loss: 0.7450
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 64, Test Loss: 0.7351
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 128, Test Loss: 0.7433
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 256, Test Loss: 0.7467
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.001, Batch Size: 512, Test Loss: 0.7473
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 16, Test Loss: 0.7451
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 32, Test Loss: 0.7455
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 64, Test Loss: 0.7350
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 128, Test Loss: 0.7472
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 256, Test Loss: 0.7540
Hidden Layers: [32, 64], Activation: linear, Epochs: 50, LR: 0.0001, Batch Size: 512, Test Loss: 0.7528
Hidden Layers: [32, 64], Activation: linear, Epochs: 100, LR: 10, Batch Size: 16, Test Loss: 2715104508.9032
Hidden Layers: [32, 64], Activation: linear, Epochs: 100, LR: 10, Batch Size: 32, Test Loss: 1.1734
